,company_permalink,unique_investors,median_investor_value
25489,/organization/smart-hydro-power,1,9.0
25490,/organization/smart-lunches,5,7.0
25491,/organization/smart-media-inventions,1,8.0
25492,/organization/smart-medical-systems,1,9.0
25493,/organization/smart-mocha,2,7.0
25496,/organization/smart-patients,1,8.0
25498,/organization/smart-pipe,1,8.0
25499,/organization/smart-skin-technologies,4,7.0
25500,/organization/smart-sparrow,3,7.0
25501,/organization/smart-wire-grid,1,9.0
25502,/organization/smartangels-fr,10,6.0
25503,/organization/smartasset,8,9.0
25504,/organization/smartaxi,2,8.5
25506,/organization/smartcells,5,8.0
25507,/organization/smartclip-llc,1,7.0
25508,/organization/smartcloud,1,4.0
25509,/organization/smartdate,1,9.0
25511,/organization/smartdrive-systems,7,9.0
25512,/organization/smarter-grid-solutions,3,9.0
25513,/organization/smarter-learn-limited,1,0.0
25515,/organization/smarter-remarketer,2,8.5
25516,/organization/smarterer,11,8.5
25517,/organization/smarterphone,1,9.0
25518,/organization/smartershade,1,6.0
25519,/organization/smartesting,4,9.0
25520,/organization/smartestk12,1,0.0
25521,/organization/smartfocus,1,7.0
25522,/organization/smartfundit-com,1,9.0
25523,/organization/smartgrains,1,9.0
25524,/organization/smarthome-ventures-shv,1,9.0
25525,/organization/smarthub,1,8.0
25526,/organization/smartio,2,5.0
25527,/organization/smartjog,1,9.0
25528,/organization/smartkem,4,9.0
25529,/organization/smartling,12,9.0
25530,/organization/smartlink-radio-networks,3,9.0
25532,/organization/smartmenucard,2,1.0
25533,/organization/smartnews-inc,6,8.0
25534,/organization/smarton-learning,2,1.0
25535,/organization/smartots,3,9.0
25536,/organization/smartpay-2,3,8.0
25538,/organization/smartpics-media,1,4.0
25539,/organization/smartrecruiters,5,9.0
25540,/organization/smartroost,3,5.0
25541,/organization/smartrx,1,5.0
25542,/organization/smartshare-systems,1,9.0
25543,/organization/smartsheet,2,9.0
25544,/organization/smartshoot,2,7.0
25545,/organization/smartsignal,2,8.5
25546,/organization/smartstart,1,2.0
25547,/organization/smartstay-inc,1,0.0
25548,/organization/smartstudy-com,1,9.0
25549,/organization/smartsynch,10,9.0
25550,/organization/smartthings,27,9.0
25551,/organization/smarttrade,1,7.0
25552,/organization/smartturn,2,9.0
25554,/organization/smartvue,2,5.0
25555,/organization/smartwork-solutions-gmbh,1,0.0
25557,/organization/smartypants-vitamins,4,5.0
25558,/organization/smartzer,14,1.0
25559,/organization/smartzip,5,8.5
25560,/organization/smash-haus-music-group,4,0.0
25561,/organization/smash-technologies,1,8.0
25562,/organization/smashfly,1,9.0
25563,/organization/smashrun,1,8.0
25564,/organization/smashsolar,2,9.0
25565,/organization/smatoos,1,8.0
25566,/organization/smava,7,7.5
25567,/organization/smb-suite,1,9.0
25569,/organization/smeet-communication,2,9.0
25570,/organization/smgbb,1,9.0
25571,/organization/smic,10,9.0
25572,/organization/smile,1,9.0
25573,/organization/smile-family,3,4.0
25574,/organization/smilebox,5,8.5
25575,/organization/smit-ovens,1,0.0
25576,/organization/smith-electric-vehicles,1,8.0
25577,/organization/smith-tinker,5,9.0
25578,/organization/smithfield-case,1,2.0
25579,/organization/smithsonmartin-inc,2,0.0
25580,/organization/smokazon-com,1,3.0
25581,/organization/smoltek,1,4.0
25583,/organization/smore,14,6.0
25584,/organization/smove,3,4.0
25585,/organization/sms-assist,2,9.0
25586,/organization/sms-gupshup,4,9.0
25587,/organization/smt-research-and-development,1,9.0
25588,/organization/smtdp-technology,2,6.0
25589,/organization/smule,6,9.0
25590,/organization/smx,2,5.0
25591,/organization/snabboteket,2,1.0
25592,/organization/snackfeed,1,8.0
25593,/organization/snackr,1,9.0
25594,/organization/snadec,1,9.0
25595,/organization/snagajob-com,4,9.0
25596,/organization/snagfilms,9,9.0
25597,/organization/snap-fin-ventures,1,6.0
25599,/organization/snap-technologies,2,9.0
25600,/organization/snapbridge-software,3,9.0
25601,/organization/snapcard,9,6.0
25602,/organization/snapchat,7,9.0
25603,/organization/snapclip,1,4.0
25604,/organization/snapd-app,3,3.0
25605,/organization/snapdash,1,2.0
25606,/organization/snapdeal,16,9.0
25607,/organization/snapeee,3,7.0
25608,/organization/snapette,2,7.5
25609,/organization/snapfinger-inc,1,9.0
25610,/organization/snapfish,4,9.0
25611,/organization/snapflow,1,7.0
25612,/organization/snapguide,9,9.0
25613,/organization/snapin-software,6,9.0
25614,/organization/snapjoy,3,9.0
25615,/organization/snapkin,3,0.0
25616,/organization/snaplayout,1,9.0
25617,/organization/snaplion,1,7.0
25618,/organization/snaplogic,8,9.0
25619,/organization/snapmd,2,5.5
25620,/organization/snapnames,3,6.0
25621,/organization/snapone-inc,1,8.0
25622,/organization/snapp,5,5.5
25623,/organization/snappcloud,1,9.0
25624,/organization/snappli,2,9.0
25625,/organization/snappytv,3,9.0
25626,/organization/snapretail,1,9.0
25627,/organization/snaps,11,4.0
25628,/organization/snapsense,1,0.0
25631,/organization/snapt,1,6.0
25632,/organization/snaptalent,5,9.0
25633,/organization/snapteeapp,8,3.0
25634,/organization/snaptell,4,9.0
25635,/organization/snaptrip,1,8.0
25636,/organization/snaptu,2,9.0
25637,/organization/snapup,9,2.0
25638,/organization/snapverse,1,5.0
25639,/organization/snapvine,5,9.0
25640,/organization/snapwire,1,9.0
25641,/organization/snapyeti,1,5.0
25642,/organization/sndax-pharmaceuticals,6,9.0
25643,/organization/snip-ly,1,8.0
25644,/organization/snip2code,2,7.5
25645,/organization/snipd,1,9.0
25646,/organization/snipi,3,8.0
25647,/organization/snippets,1,7.0
25648,/organization/snippit,2,1.0
25649,/organization/snipshot,1,9.0
25650,/organization/snipsnap-app,16,3.0
25651,/organization/snjohus-software-ehf,1,1.0
25652,/organization/snobswap,1,7.0
25653,/organization/snocap,4,9.0
25654,/organization/snohomish-soap,1,1.0
25655,/organization/snoobe,3,1.0
25656,/organization/snoopwall,1,5.0
25657,/organization/snooth,4,4.0
25658,/organization/snow-alps,1,9.0
25659,/organization/snowball,4,9.0
25660,/organization/snowball-factory,6,9.0
25661,/organization/snowball-finance,3,9.0
25662,/organization/snowflake-computing,3,9.0
25663,/organization/snowflake-technologies,1,5.0
25664,/organization/snowgate,1,1.0
25666,/organization/snowshoe,3,7.0
25667,/organization/snsplus,4,9.0
25668,/organization/sntmnt,1,0.0
25669,/organization/snugg-home,1,4.0
25670,/organization/snupi-technologies,3,9.0
25671,/organization/snupps,1,5.0
25672,/organization/snyppit,2,6.5
25673,/organization/so-protect-me,1,7.0
25674,/organization/so1-gmbh,1,9.0
25675,/organization/soa-software,7,9.0
25677,/organization/soane-energy,2,7.5
25678,/organization/soasta,7,9.0
25679,/organization/sobresalen,1,8.0
25680,/organization/sobrr,1,7.0
25681,/organization/socar,1,9.0
25682,/organization/socat,1,0.0
25683,/organization/soccer-manager,2,8.0
25685,/organization/sociable,9,8.0
25686,/organization/sociagram-com,1,8.0
25688,/organization/social-beyond,2,6.0
25689,/organization/social-bicycles,7,6.0
25690,/organization/social-collective,1,3.0
25691,/organization/social-dj,1,8.0
25692,/organization/social-finance,11,9.0
25693,/organization/social-gaming-network,7,9.0
25694,/organization/social-guides,1,1.0
25696,/organization/social-intelligence,1,9.0
25697,/organization/social-iq-networks,4,7.0
25698,/organization/social-loyal,4,2.5
25699,/organization/social-median,6,7.0
25700,/organization/social-point,5,9.0
25701,/organization/social-project,2,8.5
25702,/organization/social-pulse,1,1.0
25703,/organization/social-reality,1,9.0
25704,/organization/social-recruiting,2,6.0
25705,/organization/social-rewards-inc,3,5.0
25706,/organization/social-shop,1,7.0
25707,/organization/social-shopping-network,1,2.0
25708,/organization/social-solutions,3,8.0
25709,/organization/social-studio,1,5.0
25710,/organization/social-studios,4,3.5
25711,/organization/social-tables,11,8.0
25712,/organization/social-toaster,8,6.0
25713,/organization/social-tools,1,8.0
25714,/organization/social-touch,3,9.0
25715,/organization/social-trends-media,2,9.0
25716,/organization/socialance,1,8.0
25718,/organization/socialbakers,2,9.0
25719,/organization/socialblood-inc,5,1.0
25720,/organization/socialbomb,2,9.0
25721,/organization/socialbro,4,5.0
25722,/organization/socialbrowse,1,9.0
25723,/organization/socialbuy,2,1.0
25724,/organization/socialcam,38,8.0
25725,/organization/socialcast,2,9.0
25726,/organization/socialchorus,2,9.0
25727,/organization/socialcom,1,1.0
25728,/organization/socialcompare,1,5.0
25729,/organization/socialcrunch,1,9.0
25730,/organization/socialdeck,2,9.0
25731,/organization/socialengine,1,9.0
25732,/organization/socialexpress,4,2.0
25733,/organization/socialflow,11,9.0
25734,/organization/socialglimpz,1,5.0
25735,/organization/socialgo,1,7.0
25736,/organization/socialguide,1,8.0
25737,/organization/socialinus,1,8.0
25738,/organization/socialite,11,2.0
25739,/organization/socialize,3,7.0
25740,/organization/socializr,2,9.0
25741,/organization/socialkaty,1,9.0
25742,/organization/sociallypay-easyown,5,0.0
25743,/organization/socialmart,2,6.5
25744,/organization/socialmedia,5,9.0
25745,/organization/socialmetertv,1,8.0
25746,/organization/socialmoth,1,9.0
25747,/organization/socialpandas,2,8.0
25748,/organization/socialpicks,2,9.0
25749,/organization/socialradar,12,6.5
25750,/organization/socialsafe,3,3.0
25751,/organization/socialsamba,2,6.5
25752,/organization/socialsci,7,9.0
25753,/organization/socialshield,7,7.0
25754,/organization/socialsignin,3,4.0
25755,/organization/socialsmack,2,3.0
25756,/organization/socialspiel,4,2.0
25757,/organization/socialtext,7,9.0
25758,/organization/socialthing,2,7.5
25759,/organization/socialthreader,3,8.0
25760,/organization/socialtyze,1,7.0
25761,/organization/socialvest,1,8.0
25762,/organization/socialvolt,1,3.0
25763,/organization/socialware,5,9.0
25764,/organization/socialwire,6,9.0
25765,/organization/societyone,3,6.0
25766,/organization/sociocast-networks,6,8.0
25767,/organization/sociogramics,1,9.0
25768,/organization/sociosquare,1,1.0
25769,/organization/socius,1,4.0
25770,/organization/sock-monster-media,1,4.0
25771,/organization/socloz,4,7.5
25772,/organization/socmetrics,2,7.5
25773,/organization/socogame,1,7.0
25774,/organization/socore-energy,3,9.0
25775,/organization/socowave,1,9.0
25776,/organization/socrata,4,9.0
25777,/organization/socratic,5,9.0
25778,/organization/socratic-labs,2,9.0
25779,/organization/socrative,5,6.0
25780,/organization/socset,2,0.0
25781,/organization/socstock,1,8.0
25782,/organization/socure,7,8.0
25783,/organization/sodahead,5,9.0
25784,/organization/sodastream,1,9.0
25786,/organization/sofa-labs,11,8.0
25787,/organization/sofar-sounds,1,9.0
25788,/organization/sofatronic,2,8.5
25789,/organization/sofatutor,5,7.0
25790,/organization/sofea,3,9.0
25791,/organization/sofie-biosciences,3,7.5
25792,/organization/sofits-me,1,0.0
25793,/organization/soflow,2,9.0
25794,/organization/soft-tissue-regeneration,3,9.0
25796,/organization/softec-internet,1,3.0
25797,/organization/softfront-inc,1,5.0
25798,/organization/softgate-systems,1,9.0
25799,/organization/softgenetics,1,6.0
25800,/organization/softlation,1,0.0
25801,/organization/softlayer,1,9.0
25802,/organization/softricity,6,9.0
25803,/organization/softrun,1,9.0
25804,/organization/softswitching-technologies,5,9.0
25805,/organization/softsyl-technologies,1,8.0
25806,/organization/softtech-engineers,1,5.0
25810,/organization/softwarecellularnetwork,5,8.5
25811,/organization/softwriters-holdings,1,9.0
25812,/organization/sogou,1,9.0
25813,/organization/sohu,2,9.0
25814,/organization/soicos,1,2.0
25816,/organization/sojern,5,9.0
25817,/organization/sokikom,3,4.0
25818,/organization/soko,1,2.0
25819,/organization/sokoos,1,9.0
25820,/organization/sokrati,1,9.0
25821,/organization/sol-republic,3,9.0
25822,/organization/sol-voltaics,7,8.5
25823,/organization/solaicx,1,9.0
25824,/organization/solaiemes,3,0.0
25825,/organization/solairedirect,3,9.0
25826,/organization/solais-lighting,1,8.0
25827,/organization/solantro-semiconductor,4,9.0
25828,/organization/solapa4,1,7.0
25829,/organization/solar-capture-technologies,1,8.0
25830,/organization/solar-environmental-technologies,1,6.0
25831,/organization/solar-junction,4,9.0
25832,/organization/solar-mosaic,2,7.0
25833,/organization/solar-notion,1,9.0
25834,/organization/solar-power-partners,6,9.0
25835,/organization/solar-power-technologies,2,8.0
25836,/organization/solar-site-design,1,0.0
25837,/organization/solar-tower-technologies,1,9.0
25838,/organization/solar-universe,1,9.0
25839,/organization/solarbridge-technologies,8,9.0
25840,/organization/solarbrush,1,8.0
25842,/organization/solarcity,16,9.0
25843,/organization/solarcity-new-zealand-limited,1,5.0
25844,/organization/solaredge,9,9.0
25845,/organization/solarflare,9,9.0
25846,/organization/solaria,10,9.0
25847,/organization/solarnow,2,4.0
25848,/organization/solarone-solutions,2,5.5
25849,/organization/solarpower-israel,2,3.0
25850,/organization/solarprint,3,8.0
25851,/organization/solarreserve,6,9.0
25852,/organization/solarvista-media,4,7.0
25853,/organization/solarwinds,3,9.0
25854,/organization/solasta,1,9.0
25855,/organization/solatina,1,0.0
25856,/organization/solavei,1,6.0
25857,/organization/solavista,2,5.0
25858,/organization/solazyme,9,9.0
25859,/organization/sold,9,8.0
25860,/organization/soldsie,10,9.0
25861,/organization/solectria-renewables,1,9.0
25862,/organization/solegear-bioplastics,3,9.0
25863,/organization/solem-electronique,2,6.5
25864,/organization/solepower,2,7.5
25865,/organization/solera-networks,7,8.5
25866,/organization/solexa,2,8.5
25867,/organization/solexant,8,9.0
25868,/organization/solexel-inc,13,9.0
25869,/organization/solfocus,7,9.0
25870,/organization/soliant-energy,2,9.0
25871,/organization/solicore,9,9.0
25872,/organization/solid-information-technology,2,8.5
25874,/organization/solidarium,1,9.0
25875,/organization/solidcore-systems,4,9.0
25876,/organization/solidfire,6,9.0
25877,/organization/solidia-technologies,5,9.0
25878,/organization/solidmation,1,7.0
25879,/organization/solido-design-automation,2,7.5
25881,/organization/solidx-partners,4,7.5
25882,/organization/soligenix,10,8.0
25883,/organization/solix-biosystems-inc,7,8.0
25884,/organization/solmentum,4,3.0
25885,/organization/solo,2,0.0
25886,/organization/solohealth,1,7.0
25887,/organization/sololearn,1,2.0
25888,/organization/solomo-technology,2,5.0
25889,/organization/solomo365,1,5.0
25890,/organization/solopower,8,9.0
25891,/organization/solorein-technology,1,9.0
25892,/organization/solostocks,2,6.5
25893,/organization/sols,12,9.0
25894,/organization/solstice-biologics,2,9.0
25895,/organization/solstice-medical,2,5.5
25896,/organization/solstice-neurosciences,5,9.0
25897,/organization/solta-medical,2,9.0
25898,/organization/solum-2,2,9.0
25899,/organization/solutionary,1,0.0
25900,/organization/solutionreach,1,9.0
25901,/organization/soluto,5,9.0
25902,/organization/solvate-com,3,9.0
25903,/organization/solvaxis,3,9.0
25904,/organization/solve-media,11,9.0
25905,/organization/solvebio,3,9.0
25906,/organization/solvedirect-service-management,1,7.0
25907,/organization/solvoyo,3,6.0
25908,/organization/solvvy-inc,1,8.0
25909,/organization/solyndra,6,9.0
25910,/organization/soma,14,9.0
25911,/organization/soma-analytics,2,2.0
25912,/organization/soma-networks,6,8.0
25913,/organization/somalogic,2,9.0
25914,/organization/somanta-pharmaceuticals,5,6.0
25915,/organization/somany-ceramics,1,7.0
25916,/organization/somark-innovations,4,7.0
25917,/organization/someecards,2,9.0
25920,/organization/somethingindie,1,7.0
25921,/organization/sometrics,4,9.0
25922,/organization/somewhere,4,3.0
25923,/organization/somewrite,1,8.0
25924,/organization/somo,2,9.0
25925,/organization/somolend,7,8.0
25926,/organization/somonic-solutions,2,5.5
25927,/organization/somoto,1,7.0
25928,/organization/soms-technologies,2,9.0
25929,/organization/sonalight,1,9.0
25930,/organization/sonar-me,2,8.0
25931,/organization/sonarmed,5,8.0
25932,/organization/sonarworks,1,4.0
25933,/organization/sonatype,5,9.0
25934,/organization/sonda41,1,9.0
25935,/organization/sonendo,6,9.0
25936,/organization/sones,3,9.0
25937,/organization/soneter,1,8.0
25938,/organization/sonexa-therapeutics,5,9.0
25939,/organization/sonexis-technology,2,8.5
25940,/organization/songbird,2,9.0
25941,/organization/songdrop,1,8.0
25942,/organization/songflame,2,0.0
25943,/organization/songhi-entertainment,1,6.0
25944,/organization/songkick,7,9.0
25945,/organization/songvice,1,4.0
25946,/organization/songza,14,8.0
25947,/organization/sonian,6,9.0
25948,/organization/sonic-notify,8,8.0
25949,/organization/sonicbids,1,9.0
25950,/organization/sonicliving,1,9.0
25951,/organization/sonico,6,8.0
25952,/organization/sonicpollen,2,8.0
25953,/organization/sonics,5,9.0
25954,/organization/sonim-technologies,5,9.0
25955,/organization/sonitus-medical,9,9.0
25956,/organization/sonitus-technologies,4,9.0
25957,/organization/sonoma,1,8.0
25958,/organization/sonoma-beverage-works,1,4.0
25959,/organization/sonoma-orthopedics,10,9.0
25960,/organization/sonopia,3,9.0
25961,/organization/sonos,5,9.0
25962,/organization/sonru-com,1,8.0
25963,/organization/sontra,1,7.0
25964,/organization/sonya-labs,1,6.0
